Time Block,Average Packets,Average Packets per Device,Average Connections,Average Connections per Device,Average Throughput per Device,Max Throughput per Device,Active Devices (IP),Connected Devices (MAC),Average Packet Size,Active Connections,Ratio TIME_WAIT/ESTABLISHED,Max TCP Connections,Max UDP Connections,Time Since Last TCP Connection,Time Since Last UDP Connection,Average TCP Session Duration,Average UDP Session Duration,Time Since Last Packet,Device Screen State
3,36.0,36.0,0.1333333333333333,0.1333333333333333,13503.8,13503.8,1,1,12.503518518518518,4,0.0,0,0,45.0,45.0,18615.0,1230.0,15.0,1
3,38.03333333333333,38.03333333333333,0.2666666666666666,0.2666666666666666,14264.2,14264.2,1,1,12.501489921121822,8,0.0,0,4,60.0,0.0,18645.0,655.0,15.0,1
3,37.13333333333333,37.13333333333333,0.1333333333333333,0.1333333333333333,13978.133333333331,13978.133333333331,1,1,12.547695990424897,4,0.0,0,0,75.0,15.0,18675.0,176.25,15.0,1
3,38.56666666666667,38.56666666666667,0.1666666666666666,0.1666666666666666,14686.9,14686.9,1,1,12.693949870354365,5,0.0,0,1,90.0,0.0,18705.0,890.0,15.0,1
3,39.43333333333333,39.43333333333333,0.3,0.3,14638.833333333334,14638.833333333334,1,1,12.37433079740772,9,0.0,1,4,0.0,0.0,12500.0,15.0,15.0,1
3,38.9,38.9,0.1333333333333333,0.1333333333333333,14685.833333333334,14685.833333333334,1,1,12.584261639531563,4,0.25,0,0,15.0,15.0,15.0,221.25,15.0,1
3,39.46666666666667,39.46666666666667,0.1333333333333333,0.1333333333333333,14922.533333333333,14922.533333333333,1,1,12.603490990990991,4,0.25,0,0,30.0,30.0,18795.0,1410.0,15.0,1
3,42.03333333333333,42.03333333333333,0.1666666666666666,0.1666666666666666,16007.9,16007.9,1,1,12.69460745440127,5,0.2,0,1,45.0,0.0,18825.0,970.0,15.0,1
3,41.7,41.7,0.2666666666666666,0.2666666666666666,15561.766666666666,15561.766666666666,1,1,12.439461763922196,8,0.0,0,4,60.0,0.0,18855.0,15.0,15.0,1
3,41.2,41.2,0.1333333333333333,0.1333333333333333,15624.2,15624.2,1,1,12.64093851132686,4,0.0,0,0,75.0,15.0,18885.0,281.25,15.0,1
3,41.766666666666666,41.766666666666666,0.1333333333333333,0.1333333333333333,15856.633333333331,15856.633333333331,1,1,12.654934823091248,4,0.0,0,0,90.0,30.0,18915.0,1530.0,15.0,1
3,42.333333333333336,42.333333333333336,0.1333333333333333,0.1333333333333333,16089.966666666667,16089.966666666667,1,1,12.669265091863515,4,0.0,0,0,105.0,45.0,18945.0,1560.0,15.0,1
3,43.86666666666667,43.86666666666667,0.2666666666666666,0.2666666666666666,16486.266666666666,16486.266666666666,1,1,12.527558257345492,8,0.0,0,4,120.0,0.0,18975.0,985.0,15.0,1
3,44.3,44.3,0.1666666666666666,0.1666666666666666,16946.366666666665,16946.366666666665,1,1,12.751216453473791,5,0.0,0,1,135.0,0.0,19005.0,341.25,15.0,1
3,44.2,44.2,0.1333333333333333,0.1333333333333333,16806.233333333334,16806.233333333334,1,1,12.674384112619409,4,0.0,0,0,150.0,15.0,19035.0,15.0,15.0,1
3,45.1,45.1,0.1333333333333333,0.1333333333333333,17159.766666666666,17159.766666666666,1,1,12.682754372998277,4,0.0,0,0,165.0,30.0,19065.0,1680.0,15.0,1
3,46.66666666666666,46.66666666666666,0.2666666666666666,0.2666666666666666,17560.966666666667,17560.966666666667,1,1,12.54354761904762,8,0.0,0,4,180.0,0.0,19095.0,1105.0,15.0,1
3,46.23333333333333,46.23333333333333,0.1333333333333333,0.1333333333333333,17628.1,17628.1,1,1,12.709516943042535,4,0.0,0,0,195.0,15.0,19125.0,401.25,15.0,1
3,46.766666666666666,46.766666666666666,0.1333333333333333,0.1333333333333333,17858.466666666667,17858.466666666667,1,1,12.728771679733905,4,0.0,0,0,210.0,30.0,19155.0,1770.0,15.0,1
3,47.5,47.5,0.1333333333333333,0.1333333333333333,18121.766666666663,18121.766666666663,1,1,12.71702923976608,4,0.0,0,0,225.0,45.0,19185.0,1800.0,15.0,1
3,50.36666666666667,50.36666666666667,0.2666666666666666,0.2666666666666666,19354.266666666663,19354.266666666663,1,1,12.808912420030884,8,0.0,0,4,240.0,0.0,19215.0,5030.0,15.0,1
3,48.93333333333333,48.93333333333333,0.1333333333333333,0.1333333333333333,18701.0,18701.0,1,1,12.739100817438691,4,0.0,0,0,255.0,15.0,19245.0,3315.0,15.0,1
