TimeBlock,AveragePackets,AveragePacketsperDevice,AverageConnections,AverageConnectionsperDevice,AverageThroughputperDevice,MaxThroughputperDevice,ActiveDevicesIP,ConnectedDevicesMAC,AveragePacketSize,ActiveConnections,RatioTIME_WAIT/ESTABLISHED,MaxTCPConnections,MaxUDPConnections,TimeSinceLastTCPConnection,TimeSinceLastUDPConnection,AverageTCPSessionDuration,AverageUDPSessionDuration,TimeSinceLastPacket,DeviceScreenState
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2340.0,2070.0,83492.30769230769,0.0,810.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2355.0,2085.0,83522.30769230769,0.0,825.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2370.0,2100.0,83552.30769230769,0.0,840.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2385.0,2115.0,83582.30769230769,0.0,855.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2400.0,2130.0,83612.30769230769,0.0,870.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2415.0,2145.0,83642.30769230769,0.0,885.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2430.0,2160.0,83672.30769230769,0.0,900.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2445.0,2175.0,83702.30769230769,0.0,915.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2460.0,2190.0,83732.30769230769,0.0,930.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2475.0,2205.0,83762.30769230769,0.0,945.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2490.0,2220.0,83792.30769230769,0.0,960.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2505.0,2235.0,83822.30769230769,0.0,975.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2520.0,2250.0,83852.30769230769,0.0,990.0,0
